,date,open,high,low,close,volume,amount,outstanding_share,turnover
304,2022-09-27,14.4,14.82,14.35,14.82,1032186.0,15255942.0,121100000.0,0.008523418662262593
305,2022-09-28,14.92,15.05,14.53,14.53,796208.0,11869073.0,121100000.0,0.006574797687861272
306,2022-09-29,14.64,14.8,14.09,14.16,812900.0,11814273.0,121100000.0,0.006712634186622626
307,2022-09-30,14.16,14.28,14.0,14.17,615500.0,8797604.0,121100000.0,0.005082576383154418
308,2022-10-10,14.21,14.95,14.06,14.15,1135600.0,16566203.0,121100000.0,0.009377374071015689
309,2022-10-11,14.15,14.49,13.74,14.38,888570.0,12681809.0,121100000.0,0.007337489677952106
310,2022-10-12,14.38,14.6,14.07,14.6,764200.0,11081675.0,121100000.0,0.006310487200660611
311,2022-10-13,14.45,14.95,14.45,14.8,945200.0,14119435.0,121100000.0,0.007805119735755574
312,2022-10-14,14.75,15.0,14.75,14.96,731400.0,11036517.0,121100000.0,0.006039636663914121
313,2022-10-17,14.92,15.13,14.8,15.08,849300.0,12852765.0,121100000.0,0.007013212221304707
314,2022-10-18,15.2,15.2,14.86,15.07,868145.0,13182481.0,121100000.0,0.007168827415359207
315,2022-10-19,15.06,15.12,14.79,14.94,945196.0,14268960.0,121100000.0,0.0078050867052023125
316,2022-10-20,14.9,15.03,14.76,14.76,867672.0,13050409.0,121100000.0,0.0071649215524360035
317,2022-10-21,14.77,14.96,14.69,14.76,647500.0,9699765.0,121100000.0,0.005346820809248555
318,2022-10-24,14.76,15.04,14.38,14.39,775900.0,11458207.0,121100000.0,0.00640710156895128
319,2022-10-25,14.59,14.59,14.08,14.26,739225.0,10649090.0,121100000.0,0.006104252683732453
320,2022-10-26,14.45,14.78,14.27,14.68,943600.0,13890638.0,121100000.0,0.007791907514450867
321,2022-10-27,14.8,14.82,14.57,14.57,644600.0,9567907.0,121100000.0,0.005322873658133774
322,2022-10-28,14.6,14.73,13.69,13.75,1199500.0,17019278.0,121100000.0,0.00990503715937242
323,2022-10-31,13.75,14.14,13.69,13.9,805600.0,11308001.0,121100000.0,0.006652353426919901
324,2022-11-01,13.92,14.33,13.92,14.33,807300.0,11544354.0,121100000.0,0.006666391412056152
325,2022-11-02,14.33,14.58,14.3,14.52,829300.0,12132303.0,121100000.0,0.006848059454995871
326,2022-11-03,14.48,14.6,14.35,14.59,781725.0,11464242.0,121100000.0,0.006455202312138728
327,2022-11-04,14.58,14.79,14.58,14.75,732800.0,10901726.0,121100000.0,0.006051197357555739
328,2022-11-07,14.74,14.97,14.72,14.87,771400.0,11569286.0,121100000.0,0.006369942196531792
329,2022-11-08,14.84,15.05,14.77,14.9,758990.0,11407900.0,121100000.0,0.006267464905037159
330,2022-11-09,14.9,15.15,14.75,15.13,1345825.0,20411957.0,121100000.0,0.011113336085879439
331,2022-11-10,15.25,15.25,14.92,14.95,994600.0,15129465.0,121100000.0,0.008213047068538398
332,2022-11-11,15.13,15.15,14.8,14.82,1242200.0,18736159.0,121100000.0,0.010257638315441783
333,2022-11-14,14.97,15.01,14.76,14.93,1031775.0,15542393.0,121100000.0,0.008520024772914947
334,2022-11-15,14.98,15.13,14.9,15.11,1136525.0,17257330.0,121100000.0,0.009385012386457474
335,2022-11-16,15.12,15.31,14.96,15.03,1077400.0,16460822.0,121100000.0,0.008896779521056978
336,2022-11-17,15.02,15.08,14.81,15.05,886900.0,13395735.0,121100000.0,0.007323699421965318
337,2022-11-18,15.07,15.1,14.85,14.87,670025.0,10133445.0,121100000.0,0.005532824112303881
338,2022-11-21,15.05,15.07,14.73,14.94,680300.0,10233644.0,121100000.0,0.005617671345995045
339,2022-11-22,15.0,15.03,14.76,14.8,741420.0,11145382.0,121100000.0,0.006122378199834847
340,2022-11-23,14.7,14.94,14.59,14.85,875000.0,13089444.0,121100000.0,0.0072254335260115606
341,2022-11-24,14.87,15.2,14.87,15.13,1439705.0,21915094.0,121100000.0,0.011888563170933113
342,2022-11-25,15.15,16.3,15.02,15.76,5147115.0,82131175.0,121100000.0,0.042503014037985135
343,2022-11-28,15.64,17.33,15.55,17.33,8563780.0,145138587.0,121100000.0,0.07071659785301404
344,2022-11-29,18.36,18.36,16.74,17.58,12596000.0,222519022.0,121100000.0,0.1040132122213047
345,2022-11-30,17.18,18.01,17.05,17.35,8362450.0,147926613.0,121100000.0,0.06905408753096615
346,2022-12-01,17.15,17.31,16.73,16.75,6358200.0,108598284.0,121100000.0,0.05250371593724195
347,2022-12-02,16.75,16.92,16.54,16.59,3495250.0,58870374.0,121100000.0,0.028862510322047893
348,2022-12-05,16.59,16.86,16.57,16.77,3257595.0,54951287.0,121100000.0,0.026900041288191578
349,2022-12-06,16.69,16.69,16.25,16.37,3019200.0,50079224.0,121100000.0,0.024931461601981834
350,2022-12-07,16.44,16.54,16.24,16.26,2233625.0,36969202.0,121100000.0,0.018444467382328654
351,2022-12-08,16.36,16.41,16.15,16.19,1731920.0,28418646.0,121100000.0,0.014301568951279934
352,2022-12-09,16.28,16.37,16.06,16.37,1709350.0,27968052.0,121100000.0,0.014115194054500412
353,2022-12-12,16.29,16.36,15.77,15.86,2246525.0,36395858.0,121100000.0,0.018550990916597853
354,2022-12-13,15.86,16.32,15.85,16.14,2106550.0,34367768.0,121100000.0,0.017395127993393888
355,2022-12-14,16.0,16.15,15.89,15.97,1550225.0,25049774.0,121100000.0,0.012801197357555739
